,true_value,predicted_value,is_correct
4769,3,0,0
4770,5,5,1
4771,7,7,1
4772,3,0,0
4773,7,7,1
4774,8,2,0
4775,4,0,0
4776,6,0,0
4777,2,2,1
4778,2,0,0
4779,3,0,0
4780,1,0,0
4781,0,0,1
4782,7,7,1
4783,5,7,0
4784,6,0,0
4785,6,0,0
4786,4,2,0
4787,1,0,0
4788,1,0,0
4789,4,2,0
4790,7,7,1
4791,2,0,0
4792,3,0,0
4793,5,7,0
4794,5,5,1
4795,0,0,1
4796,4,2,0
4797,4,2,0
4798,4,0,0
4799,8,7,0
4800,9,7,0
4801,9,2,0
4802,2,2,1
4803,6,0,0
4804,9,7,0
4805,8,0,0
4806,3,0,0
4807,5,7,0
4808,3,0,0
4809,1,0,0
4810,4,3,0
4811,5,7,0
4812,0,0,1
4813,1,0,0
4814,8,2,0
4815,5,5,1
4816,8,7,0
4817,6,3,0
4818,0,0,1
4819,7,7,1
4820,8,3,0
4821,9,2,0
4822,2,2,1
4823,2,2,1
4824,6,0,0
4825,3,0,0
4826,2,0,0
4827,2,0,0
4828,2,2,1
4829,8,7,0
4830,9,2,0
4831,1,0,0
4832,9,7,0
4833,7,7,1
4834,4,2,0
4835,5,7,0
4836,6,0,0
4837,3,0,0
4838,2,2,1
4839,4,3,0
4840,5,5,1
4841,6,0,0
4842,6,0,0
4843,5,5,1
4844,8,2,0
4845,6,0,0
4846,2,0,0
4847,2,3,0
4848,9,5,0
4849,4,2,0
4850,9,7,0
4851,8,7,0
4852,3,0,0
4853,0,0,1
4854,2,2,1
4855,7,7,1
4856,7,7,1
4857,5,5,1
4858,9,2,0
4859,7,7,1
4860,7,7,1
4861,3,0,0
4862,8,0,0
4863,7,7,1
4864,5,5,1
4865,9,7,0
4866,9,7,0
4867,8,0,0
4868,2,2,1
4869,1,0,0
4870,0,0,1
4871,8,0,0
4872,0,0,1
4873,2,2,1
4874,6,0,0
4875,7,7,1
4876,9,2,0
4877,2,0,0
4878,2,3,0
4879,5,5,1
4880,4,3,0
4881,3,0,0
4882,2,2,1
4883,1,0,0
4884,1,0,0
4885,9,7,0
4886,6,0,0
4887,5,5,1
4888,5,5,1
4889,4,2,0
4890,9,2,0
4891,8,0,0
4892,9,5,0
4893,6,0,0
4894,5,5,1
4895,4,2,0
4896,6,0,0
4897,0,0,1
4898,5,7,0
4899,7,7,1
4900,8,2,0
4901,4,0,0
4902,8,2,0
4903,8,0,0
4904,7,7,1
4905,4,2,0
4906,9,3,0
4907,4,0,0
4908,9,5,0
4909,6,0,0
4910,9,5,0
4911,7,7,1
4912,3,0,0
4913,9,3,0
4914,9,7,0
4915,3,0,0
4916,6,0,0
4917,0,0,1
4918,2,5,0
4919,8,7,0
4920,7,7,1
4921,9,7,0
4922,4,0,0
4923,0,0,1
4924,0,3,0
4925,4,0,0
4926,1,0,0
4927,0,0,1
4928,3,0,0
4929,8,2,0
4930,4,2,0
4931,8,0,0
4932,4,2,0
4933,4,0,0
4934,3,0,0
4935,3,0,0
4936,5,7,0
4937,7,7,1
4938,7,7,1
4939,8,7,0
4940,5,5,1
4941,6,0,0
4942,3,0,0
4943,2,2,1
4944,1,0,0
4945,8,0,0
4946,3,0,0
4947,8,3,0
4948,5,7,0
4949,4,3,0
4950,2,3,0
4951,3,0,0
4952,0,0,1
4953,8,0,0
4954,3,0,0
4955,3,0,0
4956,2,2,1
4957,9,2,0
4958,0,0,1
4959,9,5,0
4960,9,7,0
4961,0,0,1
4962,1,0,0
4963,8,2,0
4964,3,0,0
4965,0,0,1
4966,3,0,0
4967,8,2,0
4968,6,2,0
4969,8,0,0
4970,5,7,0
4971,1,0,0
4972,3,0,0
4973,0,0,1
4974,1,0,0
4975,9,2,0
4976,3,0,0
4977,5,5,1
4978,0,0,1
4979,6,0,0
4980,2,2,1
4981,3,0,0
4982,1,0,0
4983,5,5,1
4984,3,0,0
4985,2,2,1
4986,8,2,0
4987,5,5,1
4988,7,7,1
4989,8,7,0
4990,0,0,1
4991,1,0,0
4992,1,3,0
4993,0,0,1
4994,6,0,0
4995,4,2,0
4996,5,7,0
4997,9,2,0
4998,0,0,1
4999,7,7,1
5000,2,2,1
5001,3,0,0
5002,6,2,0
5003,4,2,0
5004,6,0,0
5005,3,0,0
5006,6,0,0
5007,9,2,0
5008,4,0,0
5009,9,7,0
5010,0,0,1
5011,8,7,0
5012,3,3,1
5013,5,5,1
5014,6,0,0
5015,2,5,0
5016,0,0,1
5017,1,0,0
5018,3,0,0
5019,9,2,0
5020,4,2,0
5021,2,2,1
5022,5,7,0
5023,0,5,0
5024,5,7,0
5025,3,0,0
5026,2,0,0
5027,5,7,0
5028,0,0,1
5029,0,0,1
5030,0,0,1
5031,0,0,1
5032,0,0,1
5033,9,7,0
5034,1,0,0
5035,3,0,0
5036,4,0,0
5037,3,0,0
5038,5,5,1
5039,5,7,0
5040,6,0,0
5041,6,0,0
5042,1,0,0
5043,4,2,0
5044,9,3,0
5045,7,7,1
5046,4,2,0
5047,4,2,0
5048,7,7,1
5049,5,7,0
5050,7,7,1
5051,1,0,0
5052,6,2,0
5053,8,7,0
5054,7,7,1
5055,9,7,0
5056,5,7,0
5057,7,7,1
5058,0,0,1
5059,2,2,1
5060,9,5,0
5061,2,3,0
5062,5,5,1
5063,0,0,1
5064,7,7,1
5065,6,2,0
5066,4,2,0
5067,5,5,1
5068,2,2,1
5069,9,7,0
5070,4,0,0
5071,3,0,0
5072,2,3,0
5073,5,5,1
5074,9,7,0
5075,2,2,1
5076,5,7,0
5077,9,7,0
5078,7,7,1
5079,3,0,0
5080,8,2,0
5081,3,0,0
5082,5,7,0
5083,6,0,0
5084,5,7,0
5085,3,0,0
5086,0,5,0
5087,7,7,1
5088,6,0,0
5089,9,3,0
5090,5,5,1
5091,1,0,0
5092,3,0,0
5093,6,0,0
5094,9,5,0
5095,3,0,0
5096,6,2,0
5097,2,0,0
5098,5,7,0
5099,3,0,0
5100,4,2,0
5101,9,7,0
5102,9,5,0
5103,1,0,0
5104,2,0,0
5105,2,5,0
5106,2,2,1
5107,4,0,0
5108,6,0,0
5109,8,7,0
5110,7,7,1
5111,9,2,0
5112,9,2,0
5113,4,0,0
5114,8,0,0
5115,8,3,0
5116,9,2,0
5117,0,0,1
5118,7,7,1
5119,0,0,1
5120,4,0,0
5121,3,0,0
5122,8,2,0
5123,6,2,0
5124,4,3,0
5125,2,3,0
5126,0,0,1
5127,1,0,0
5128,4,2,0
5129,0,0,1
5130,2,0,0
5131,1,0,0
5132,5,7,0
5133,4,0,0
5134,6,0,0
5135,6,0,0
5136,0,0,1
5137,3,0,0
5138,4,0,0
5139,5,7,0
5140,6,0,0
5141,8,0,0
5142,7,7,1
5143,6,0,0
5144,0,0,1
5145,3,0,0
5146,1,0,0
5147,8,0,0
5148,8,0,0
5149,8,7,0
5150,9,2,0
5151,9,7,0
5152,5,5,1
5153,5,5,1
5154,8,2,0
5155,6,3,0
5156,5,5,1
5157,4,0,0
5158,4,2,0
5159,2,3,0
5160,5,5,1
5161,6,2,0
5162,9,7,0
5163,2,2,1
5164,9,7,0
5165,1,0,0
5166,0,0,1
5167,4,0,0
5168,6,0,0
5169,6,0,0
5170,9,7,0
5171,8,2,0
5172,0,0,1
5173,4,2,0
5174,9,2,0
5175,1,0,0
5176,9,2,0
5177,4,0,0
5178,7,7,1
5179,3,0,0
5180,5,5,1
5181,4,0,0
5182,3,0,0
5183,4,2,0
5184,6,0,0
5185,1,0,0
5186,6,0,0
5187,2,3,0
5188,4,2,0
5189,3,0,0
5190,7,7,1
5191,8,2,0
5192,4,0,0
5193,5,7,0
5194,5,5,1
5195,9,5,0
5196,0,0,1
5197,6,2,0
5198,3,0,0
5199,4,2,0
5200,5,7,0
5201,5,7,0
5202,5,5,1
5203,7,7,1
5204,3,0,0
5205,1,0,0
5206,3,0,0
5207,3,0,0
5208,7,7,1
5209,0,0,1
5210,7,7,1
5211,7,7,1
5212,6,0,0
5213,8,2,0
5214,3,0,0
5215,5,5,1
5216,5,5,1
5217,8,0,0
5218,1,0,0
5219,9,2,0
5220,4,2,0
5221,0,0,1
5222,4,2,0
5223,2,0,0
5224,1,0,0
5225,6,0,0
5226,0,0,1
5227,1,0,0
5228,6,2,0
5229,5,5,1
5230,0,0,1
5231,8,2,0
5232,1,0,0
5233,1,0,0
5234,7,7,1
5235,5,7,0
5236,2,2,1
5237,5,5,1
5238,9,7,0
5239,0,0,1
5240,8,0,0
5241,3,0,0
5242,4,2,0
5243,4,2,0
5244,2,3,0
5245,7,7,1
5246,0,0,1
5247,7,7,1
5248,6,0,0
5249,6,0,0
5250,2,2,1
5251,3,7,0
5252,7,7,1
5253,1,0,0
5254,6,0,0
5255,4,2,0
5256,3,0,0
5257,3,0,0
5258,0,0,1
5259,0,0,1
5260,6,0,0
5261,4,0,0
5262,8,0,0
5263,7,7,1
5264,0,0,1
5265,3,0,0
5266,6,0,0
5267,4,0,0
5268,7,7,1
5269,3,0,0
5270,3,0,0
5271,6,0,0
5272,0,0,1
5273,2,2,1
5274,4,2,0
5275,4,3,0
5276,1,0,0
5277,8,2,0
5278,1,3,0
5279,9,5,0
5280,1,0,0
5281,2,2,1
5282,6,3,0
5283,4,2,0
5284,2,2,1
5285,5,0,0
5286,3,0,0
5287,3,0,0
5288,5,5,1
5289,3,0,0
5290,5,5,1
5291,8,7,0
5292,3,0,0
5293,9,2,0
5294,7,7,1
5295,3,0,0
5296,0,0,1
5297,0,5,0
5298,1,0,0
5299,0,0,1
5300,1,5,0
5301,0,0,1
5302,7,7,1
5303,7,7,1
5304,4,0,0
5305,8,2,0
5306,9,2,0
5307,0,0,1
5308,1,0,0
5309,5,5,1
5310,4,0,0
5311,9,7,0
5312,4,0,0
5313,7,7,1
5314,9,7,0
5315,9,7,0
5316,7,3,0
5317,0,3,0
5318,1,0,0
5319,0,0,1
5320,9,2,0
5321,9,7,0
5322,5,7,0
5323,1,0,0
5324,7,7,1
5325,2,2,1
5326,9,2,0
5327,1,0,0
5328,5,5,1
5329,6,0,0
5330,8,2,0
5331,1,0,0
5332,7,7,1
5333,3,0,0
5334,0,0,1
5335,8,2,0
5336,4,2,0
5337,7,7,1
5338,0,3,0
5339,8,2,0
5340,9,5,0
5341,8,2,0
5342,8,3,0
5343,4,0,0
5344,5,5,1
5345,6,3,0
5346,4,2,0
5347,5,5,1
5348,9,3,0
5349,0,0,1
5350,0,0,1
5351,5,5,1
5352,3,0,0
5353,7,7,1
5354,7,7,1
5355,4,0,0
5356,4,2,0
5357,7,7,1
5358,4,0,0
5359,5,5,1
5360,8,2,0
5361,3,0,0
5362,7,7,1
5363,2,2,1
5364,7,7,1
5365,3,0,0
5366,8,0,0
5367,8,2,0
5368,8,0,0
5369,7,7,1
5370,8,7,0
5371,6,0,0
5372,0,0,1
5373,5,7,0
5374,7,7,1
5375,9,3,0
5376,8,2,0
5377,5,7,0
5378,6,3,0
5379,0,0,1
5380,6,2,0
5381,4,2,0
5382,4,0,0
5383,2,2,1
5384,8,0,0
5385,9,7,0
5386,9,7,0
5387,1,0,0
5388,9,2,0
5389,5,7,0
5390,8,2,0
5391,4,2,0
5392,4,2,0
5393,8,0,0
5394,4,2,0
5395,8,0,0
5396,7,7,1
5397,4,2,0
5398,8,2,0
5399,3,0,0
5400,0,0,1
5401,7,7,1
5402,8,2,0
5403,8,2,0
5404,3,0,0
5405,9,7,0
5406,9,2,0
5407,5,7,0
5408,9,2,0
5409,2,2,1
5410,6,2,0
5411,9,2,0
5412,7,7,1
5413,5,5,1
5414,7,7,1
5415,4,2,0
5416,9,7,0
5417,9,7,0
5418,2,5,0
5419,3,0,0
5420,9,7,0
5421,5,5,1
5422,3,0,0
5423,5,7,0
5424,6,0,0
5425,1,0,0
5426,2,2,1
5427,9,2,0
5428,1,0,0
5429,4,2,0
5430,8,0,0
5431,5,7,0
5432,1,0,0
5433,7,7,1
5434,9,3,0
5435,0,0,1
5436,3,0,0
5437,3,0,0
5438,6,0,0
5439,9,2,0
5440,0,0,1
5441,4,2,0
5442,6,0,0
5443,0,0,1
5444,0,0,1
5445,2,2,1
5446,9,5,0
5447,7,7,1
5448,1,0,0
5449,9,7,0
5450,8,2,0
5451,5,5,1
5452,6,2,0
5453,8,7,0
5454,5,5,1
5455,9,0,0
5456,5,7,0
5457,2,2,1
5458,4,0,0
5459,2,2,1
5460,5,5,1
5461,2,3,0
5462,2,2,1
5463,5,5,1
5464,4,2,0
5465,2,2,1
5466,7,7,1
5467,1,0,0
5468,2,0,0
5469,6,0,0
5470,8,3,0
5471,2,3,0
5472,5,5,1
5473,6,0,0
5474,2,2,1
5475,6,0,0
5476,9,7,0
5477,5,7,0
5478,5,7,0
5479,1,0,0
5480,5,7,0
5481,2,3,0
5482,4,0,0
5483,4,0,0
5484,2,2,1
5485,4,2,0
5486,1,0,0
5487,9,2,0
5488,3,0,0
5489,7,7,1
5490,2,3,0
5491,7,7,1
5492,4,0,0
5493,2,0,0
5494,9,2,0
5495,7,7,1
5496,4,2,0
5497,6,2,0
5498,6,0,0
5499,1,0,0
5500,7,7,1
5501,1,0,0
5502,4,2,0
5503,7,7,1
5504,6,0,0
5505,1,0,0
5506,7,7,1
5507,3,0,0
5508,0,0,1
5509,3,0,0
5510,6,7,0
5511,4,5,0
5512,9,3,0
5513,0,0,1
5514,4,2,0
5515,1,0,0
5516,7,7,1
5517,9,7,0
5518,0,0,1
5519,2,3,0
5520,7,2,0
5521,6,2,0
5522,6,0,0
5523,7,7,1
5524,1,0,0
5525,9,7,0
5526,5,7,0
5527,2,0,0
5528,9,7,0
5529,8,0,0
5530,6,2,0
5531,4,3,0
5532,0,0,1
5533,1,0,0
5534,3,0,0
5535,2,2,1
5536,2,2,1
5537,8,2,0
5538,1,0,0
5539,0,0,1
5540,8,2,0
5541,1,0,0
5542,8,3,0
5543,1,0,0
5544,0,0,1
5545,1,0,0
5546,4,3,0
5547,7,7,1
5548,3,0,0
5549,7,7,1
5550,7,7,1
5551,3,0,0
5552,3,0,0
5553,9,7,0
5554,9,0,0
5555,0,0,1
5556,8,2,0
5557,2,3,0
5558,5,5,1
5559,8,0,0
5560,9,2,0
5561,5,0,0
5562,3,0,0
5563,5,7,0
5564,4,0,0
5565,1,0,0
5566,6,0,0
5567,9,5,0
5568,2,2,1
5569,6,0,0
5570,2,2,1
5571,6,0,0
5572,1,0,0
5573,8,0,0
5574,1,0,0
5575,3,0,0
5576,3,0,0
5577,0,0,1
5578,2,0,0
5579,1,0,0
5580,7,7,1
5581,0,0,1
5582,5,5,1
5583,4,0,0
5584,5,5,1
5585,3,0,0
5586,6,0,0
5587,2,3,0
5588,1,0,0
5589,6,0,0
5590,0,0,1
5591,7,7,1
5592,3,0,0
5593,6,0,0
5594,6,2,0
5595,3,0,0
5596,6,3,0
5597,1,0,0
5598,5,7,0
5599,2,2,1
5600,9,7,0
5601,0,0,1
5602,8,0,0
5603,0,0,1
5604,4,0,0
5605,4,3,0
5606,0,0,1
5607,1,0,0
5608,7,7,1
5609,5,5,1
5610,3,0,0
5611,3,0,0
5612,3,0,0
5613,2,2,1
5614,0,0,1
5615,3,0,0
5616,5,7,0
5617,2,3,0
5618,6,0,0
5619,2,2,1
5620,5,7,0
5621,1,0,0
5622,4,2,0
5623,6,2,0
5624,2,0,0
5625,1,0,0
5626,9,7,0
5627,3,0,0
5628,4,3,0
5629,6,5,0
5630,9,7,0
5631,5,7,0
5632,8,0,0
5633,0,0,1
5634,6,0,0
5635,3,0,0
5636,6,0,0
5637,0,0,1
5638,8,2,0
5639,1,0,0
5640,2,0,0
5641,3,0,0
5642,3,0,0
5643,1,0,0
5644,5,7,0
5645,5,5,1
5646,3,0,0
5647,2,3,0
5648,6,0,0
5649,7,7,1
5650,1,0,0
5651,3,0,0
5652,2,0,0
5653,3,0,0
5654,6,0,0
5655,1,0,0
5656,2,2,1
5657,2,0,0
5658,8,0,0
5659,0,0,1
5660,8,2,0
5661,4,2,0
5662,7,7,1
5663,0,0,1
5664,3,0,0
5665,1,3,0
5666,3,0,0
5667,8,2,0
5668,3,0,0
5669,4,2,0
5670,1,0,0
5671,2,3,0
5672,0,0,1
5673,3,0,0
5674,6,0,0
5675,7,7,1
5676,7,7,1
5677,8,0,0
5678,3,0,0
5679,6,0,0
5680,9,2,0
5681,5,5,1
5682,6,0,0
5683,6,3,0
5684,9,2,0
5685,5,2,0
5686,4,2,0
5687,3,0,0
5688,8,7,0
5689,5,7,0
5690,3,0,0
5691,8,2,0
5692,3,0,0
5693,7,7,1
5694,9,3,0
5695,6,0,0
5696,2,2,1
5697,5,5,1
5698,1,0,0
5699,0,0,1
5700,5,5,1
5701,2,0,0
5702,3,0,0
5703,5,3,0
5704,7,7,1
5705,9,2,0
5706,6,0,0
5707,0,0,1
5708,7,7,1
5709,1,0,0
5710,2,0,0
5711,0,0,1
5712,8,0,0
5713,2,2,1
5714,2,3,0
5715,2,2,1
5716,7,7,1
5717,8,3,0
5718,0,0,1
5719,2,2,1
5720,4,2,0
5721,4,0,0
5722,9,2,0
5723,7,7,1
5724,3,0,0
5725,2,0,0
5726,5,5,1
5727,4,0,0
5728,5,5,1
5729,1,0,0
5730,9,5,0
5731,5,5,1
5732,0,0,1
5733,5,5,1
5734,2,2,1
5735,4,0,0
5736,1,0,0
5737,7,7,1
5738,9,7,0
5739,0,0,1
5740,3,0,0
5741,3,0,0
5742,4,0,0
5743,9,2,0
5744,1,0,0
5745,0,0,1
5746,1,0,0
5747,9,2,0
5748,5,7,0
5749,6,0,0
5750,8,7,0
5751,2,2,1
5752,2,2,1
5753,1,0,0
5754,4,2,0
5755,0,0,1
5756,6,0,0
5757,7,7,1
5758,9,0,0
5759,0,0,1
5760,1,0,0
5761,1,7,0
5762,4,2,0
5763,3,0,0
5764,6,0,0
5765,9,2,0
5766,8,0,0
5767,1,0,0
5768,3,0,0
5769,7,7,1
5770,3,0,0
5771,9,7,0
5772,9,5,0
5773,5,7,0
5774,4,2,0
5775,2,2,1
5776,3,0,0
5777,6,0,0
5778,8,0,0
5779,8,7,0
5780,5,5,1
5781,5,7,0
5782,1,0,0
5783,8,2,0
5784,8,7,0
5785,5,7,0
5786,7,7,1
5787,9,5,0
5788,9,7,0
5789,3,0,0
5790,4,0,0
5791,4,0,0
5792,2,0,0
5793,7,7,1
5794,9,2,0
5795,6,2,0
5796,6,3,0
5797,7,7,1
5798,5,5,1
5799,4,0,0
5800,7,7,1
5801,6,0,0
5802,1,0,0
5803,4,2,0
5804,2,3,0
5805,2,5,0
5806,6,0,0
5807,9,7,0
5808,0,0,1
5809,0,0,1
5810,5,7,0
5811,1,0,0
5812,1,0,0
5813,7,7,1
5814,8,2,0
5815,3,0,0
5816,6,0,0
5817,6,5,0
5818,2,2,1
5819,0,0,1
5820,2,0,0
5821,4,2,0
5822,9,2,0
5823,5,7,0
5824,2,2,1
5825,4,0,0
5826,6,2,0
5827,4,2,0
5828,6,0,0
5829,1,0,0
5830,5,5,1
5831,2,0,0
5832,7,7,1
5833,8,2,0
5834,6,0,0
5835,7,7,1
5836,7,7,1
5837,0,0,1
5838,8,3,0
5839,4,0,0
5840,3,0,0
5841,6,0,0
5842,9,7,0
5843,1,0,0
5844,2,2,1
5845,1,0,0
5846,7,7,1
5847,4,0,0
5848,3,0,0
5849,4,3,0
5850,9,0,0
5851,9,7,0
5852,2,0,0
5853,2,0,0
5854,4,0,0
5855,3,0,0
5856,0,0,1
5857,5,7,0
5858,7,7,1
5859,5,5,1
5860,2,2,1
5861,7,7,1
5862,8,2,0
5863,9,2,0
5864,9,7,0
5865,2,2,1
5866,7,7,1
5867,8,2,0
5868,7,7,1
5869,7,7,1
5870,5,7,0
5871,8,3,0
5872,7,7,1
5873,6,0,0
5874,6,0,0
5875,9,5,0
5876,0,0,1
5877,1,0,0
5878,8,0,0
5879,7,7,1
5880,5,7,0
5881,4,0,0
5882,5,5,1
5883,3,0,0
5884,7,7,1
5885,6,2,0
5886,6,0,0
5887,5,5,1
5888,5,7,0
5889,6,3,0
5890,9,7,0
5891,9,7,0
5892,1,0,0
5893,9,7,0
5894,5,7,0
5895,9,7,0
5896,4,2,0
5897,4,0,0
5898,1,0,0
5899,5,7,0
5900,8,0,0
5901,3,0,0
5902,5,5,1
5903,1,0,0
5904,8,2,0
5905,6,0,0
5906,5,5,1
5907,0,0,1
5908,2,2,1
5909,3,0,0
5910,7,7,1
5911,1,0,0
5912,1,0,0
5913,1,0,0
5914,8,2,0
5915,7,7,1
5916,5,7,0
5917,6,0,0
5918,3,0,0
5919,4,0,0
5920,7,7,1
5921,0,0,1
5922,0,0,1
5923,5,7,0
5924,3,0,0
5925,4,2,0
5926,8,2,0
5927,6,0,0
5928,5,7,0
5929,2,2,1
5930,7,7,1
5931,3,0,0
5932,2,0,0
5933,3,0,0
5934,2,3,0
5935,7,7,1
5936,8,2,0
5937,0,0,1
5938,9,7,0
5939,0,0,1
5940,9,2,0
5941,5,5,1
5942,8,2,0
5943,0,0,1
5944,7,7,1
5945,3,0,0
5946,9,5,0
5947,0,0,1
5948,9,2,0
5949,7,7,1
5950,3,0,0
5951,0,0,1
5952,6,0,0
5953,5,5,1
5954,7,7,1
5955,8,0,0
5956,2,3,0
5957,3,0,0
5958,1,0,0
5959,9,3,0
5960,0,0,1
5961,2,2,1
5962,9,7,0
5963,1,0,0
5964,3,0,0
5965,4,0,0
5966,0,0,1
5967,3,0,0
5968,0,0,1
5969,6,0,0
5970,2,2,1
5971,3,0,0
5972,8,3,0
5973,6,0,0
5974,2,0,0
5975,9,7,0
5976,5,7,0
5977,6,0,0
5978,1,0,0
5979,8,7,0
5980,2,0,0
5981,4,3,0
5982,1,0,0
5983,6,2,0
5984,2,2,1
5985,9,2,0
5986,4,0,0
5987,6,0,0
5988,7,7,1
5989,9,2,0
5990,6,3,0
5991,3,0,0
5992,5,7,0
5993,4,2,0
5994,5,7,0
5995,9,2,0
5996,8,3,0
5997,5,7,0
5998,3,0,0
5999,0,0,1
6000,1,0,0
6001,2,2,1
6002,6,2,0
6003,4,0,0
6004,1,0,0
6005,9,2,0
6006,4,2,0
6007,4,0,0
6008,6,0,0
6009,5,5,1
6010,5,7,0
6011,4,0,0
6012,3,0,0
6013,2,2,1
6014,0,0,1
6015,1,3,0
6016,4,0,0
6017,9,7,0
6018,9,7,0
6019,7,7,1
6020,6,0,0
6021,1,0,0
6022,2,2,1
6023,6,5,0
6024,6,0,0
6025,2,2,1
6026,6,2,0
6027,2,0,0
6028,5,7,0
6029,9,2,0
6030,4,2,0
6031,8,2,0
6032,2,3,0
6033,6,0,0
6034,1,5,0
6035,5,7,0
6036,9,0,0
6037,6,3,0
6038,1,0,0
6039,8,0,0
6040,9,5,0
6041,3,0,0
6042,1,5,0
6043,7,7,1
6044,1,0,0
6045,1,0,0
6046,1,0,0
6047,9,2,0
6048,1,0,0
6049,3,0,0
6050,8,3,0
6051,9,2,0
6052,9,2,0
6053,1,0,0
6054,9,2,0
6055,6,0,0
6056,0,0,1
6057,5,7,0
6058,8,3,0
6059,5,5,1
6060,5,5,1
6061,5,3,0
6062,3,0,0
6063,8,2,0
6064,9,3,0
6065,0,0,1
6066,7,7,1
6067,8,7,0
6068,2,3,0
6069,9,7,0
6070,2,2,1
6071,0,0,1
6072,1,0,0
6073,5,5,1
6074,0,0,1
6075,7,7,1
6076,8,3,0
6077,0,0,1
6078,0,0,1
6079,9,7,0
6080,1,0,0
6081,1,0,0
6082,8,2,0
6083,2,2,1
6084,8,2,0
6085,7,7,1
6086,2,2,1
6087,0,0,1
6088,7,7,1
6089,2,0,0
6090,0,0,1
6091,0,0,1
6092,5,7,0
6093,1,0,0
6094,0,0,1
6095,8,2,0
6096,6,2,0
6097,3,0,0
6098,7,7,1
6099,2,3,0
6100,1,0,0
6101,9,2,0
6102,7,7,1
6103,4,5,0
6104,1,0,0
6105,3,0,0
6106,9,7,0
6107,2,0,0
6108,4,2,0
6109,0,0,1
6110,3,0,0
6111,7,7,1
6112,5,7,0
6113,1,0,0
6114,1,0,0
6115,9,3,0
6116,5,5,1
6117,1,0,0
6118,5,7,0
6119,4,2,0
6120,6,0,0
6121,6,2,0
6122,1,0,0
6123,5,7,0
6124,2,2,1
6125,1,0,0
6126,6,0,0
6127,6,2,0
6128,5,7,0
6129,7,7,1
6130,9,2,0
6131,4,2,0
6132,3,0,0
6133,4,2,0
6134,1,0,0
6135,7,7,1
6136,9,7,0
6137,0,0,1
6138,5,5,1
6139,7,7,1
6140,3,0,0
6141,3,0,0
6142,8,0,0
6143,4,3,0
6144,1,0,0
6145,8,0,0
6146,2,3,0
6147,5,7,0
6148,4,0,0
6149,4,0,0
6150,8,0,0
6151,9,0,0
6152,2,3,0
6153,9,2,0
6154,3,0,0
6155,2,2,1
6156,6,0,0
6157,1,0,0
6158,1,0,0
6159,6,0,0
6160,6,2,0
6161,1,0,0
6162,4,0,0
6163,9,2,0
6164,8,2,0
6165,5,5,1
6166,9,7,0
6167,1,0,0
6168,5,7,0
6169,6,0,0
6170,9,3,0
6171,3,0,0
6172,2,3,0
6173,1,0,0
6174,7,7,1
6175,4,2,0
6176,9,2,0
6177,8,7,0
6178,8,7,0
6179,9,7,0
6180,5,7,0
6181,5,5,1
6182,3,0,0
6183,8,7,0
6184,2,2,1
6185,0,0,1
6186,3,3,1
6187,6,0,0
6188,1,0,0
6189,1,0,0
6190,9,2,0
6191,0,5,0
6192,9,2,0
6193,7,7,1
6194,5,5,1
6195,3,0,0
6196,2,0,0
6197,9,5,0
6198,5,5,1
6199,5,5,1
6200,4,2,0
6201,2,0,0
6202,9,7,0
6203,9,7,0
6204,3,0,0
6205,0,0,1
6206,6,2,0
6207,3,0,0
6208,1,0,0
6209,7,7,1
6210,4,0,0
6211,9,7,0
6212,2,3,0
6213,8,2,0
6214,5,7,0
6215,8,2,0
6216,6,0,0
6217,0,0,1
6218,1,0,0
6219,3,0,0
6220,2,3,0
6221,2,0,0
6222,3,0,0
6223,6,0,0
6224,6,2,0
6225,0,0,1
6226,2,2,1
6227,8,2,0
6228,3,0,0
6229,2,2,1
6230,8,2,0
6231,6,0,0
6232,1,0,0
6233,8,0,0
6234,4,0,0
6235,5,5,1
6236,4,2,0
6237,2,2,1
6238,3,0,0
6239,9,7,0
6240,0,0,1
6241,4,2,0
6242,4,0,0
6243,2,2,1
6244,5,5,1
6245,4,2,0
6246,2,2,1
6247,7,7,1
6248,6,0,0
6249,7,7,1
6250,3,0,0
6251,3,0,0
6252,6,0,0
6253,9,7,0
6254,6,0,0
6255,8,2,0
6256,5,7,0
6257,6,0,0
6258,6,0,0
6259,3,0,0
6260,6,0,0
6261,7,7,1
6262,2,2,1
6263,5,5,1
6264,3,0,0
6265,1,0,0
6266,1,0,0
6267,9,3,0
6268,7,7,1
6269,5,7,0
6270,4,2,0
6271,2,2,1
6272,1,0,0
6273,6,2,0
6274,4,2,0
6275,5,5,1
6276,9,7,0
6277,2,2,1
6278,5,7,0
6279,5,7,0
6280,3,0,0
6281,3,5,0
6282,0,0,1
6283,9,2,0
6284,2,3,0
6285,2,0,0
6286,2,0,0
6287,3,0,0
6288,2,2,1
6289,4,0,0
6290,9,7,0
6291,2,2,1
6292,3,0,0
6293,0,0,1
6294,4,2,0
6295,2,2,1
6296,0,3,0
6297,4,2,0
6298,1,0,0
6299,3,0,0
6300,7,2,0
6301,2,2,1
6302,4,2,0
6303,2,3,0
6304,2,2,1
6305,3,0,0
6306,2,2,1
6307,3,0,0
6308,0,0,1
6309,8,7,0
6310,3,0,0
6311,5,5,1
6312,1,0,0
6313,2,3,0
6314,8,0,0
6315,8,0,0
6316,2,2,1
6317,1,0,0
6318,2,5,0
6319,1,0,0
6320,1,0,0
6321,9,7,0
